Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Single,2nd phase—general contingent,0.46933393205217905,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,Yes,-0.6391059087721851,No,0.0,-0.09254627208812184,1.0519307652155845,0.1527362827031716,-0.054775617296817,0.0,0.0,-0.12298238836154035,0.8231021905554442,0.546584451562978,-0.2206684144513509,0.0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Graduate,12.0,11.0,-0.7142857142857135,0
Single,2nd phase—general contingent,2.102099317686916,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.4542357282825717,No,0.0,-0.09254627208812184,-0.03717330810848436,-0.21409613568924468,-0.2558961790032551,0.0,0.0,-0.12298238836154035,1.9099262738317568,-0.4823898521453685,-0.6002400264070039,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Enrolled,12.0,7.0,-1.25,0
Single,1st phase—general contingent,-0.6191763250376455,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Skilled Industry Workers,Armed Forces,No,No,No,Yes,Female,No,-0.4542357282825717,No,0.0,-2.6276837811769838,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-2.6447626252628305,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,Dropout,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,-0.6191763250376455,Basic Education,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Service/Sales/Security,No,No,No,Yes,Female,No,-0.8239760892617984,No,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.5743707552207596,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.6649986801118397,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Graduate,12.0,12.0,0.16666666666666785,0
Single,1st phase—general contingent,-0.6191763250376455,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Service/Sales/Security,Administrative Staff,Yes,No,No,Yes,Female,No,-0.4542357282825717,No,0.0,-0.7263306493603373,-0.30944932643950157,-0.21409613568924468,0.3938779434329306,0.0,0.0,-0.7534274475868629,-0.8071339343590247,0.2035930169935292,0.6903034542422165,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Graduate,10.0,9.0,0.6500000000000004,0
Married,Over 23 years old,-0.6191763250376455,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Female,No,2.1339467985720155,No,0.0,-0.7263306493603373,-0.5817253447705187,0.1527362827031716,-0.5374649653922691,0.0,0.0,-0.7534274475868629,0.2796901489172879,-0.8253812867148174,-0.2206684144513509,0.0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Dropout,10.0,7.0,0.40000000000000036,0
Divorced,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,2.1339467985720155,No,0.0,-0.09254627208812184,-0.03717330810848436,0.1527362827031716,-0.2775553164177949,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.1589031975043021,0.0,-1.0009723271182625,0.12438647318417584,1.545606837207885,Graduate,12.0,11.0,0.8000000000000007,0
Single,Over 23 years old,-0.6191763250376455,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,No,No,No,Yes,Female,No,1.7642064375927886,No,0.0,0.5412381051840937,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,1.1379077300891045,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,Dropout,15.0,0.0,-0.5250000000000004,1
Single,International student (bachelor),-0.6191763250376455,Journalism and Communication,Daytime,Secondary education,Santomean,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.08449536730334498,Yes,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.5021736305056282,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.7915225507637236,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,12.0,12.0,0.6666666666666661,0
Married,Over 23 years old,-0.6191763250376455,Management (evening attendance),Evening,Secondary education,Portuguese,2nd cycle general high school,Unknown,Other Situation,Other Situation,Yes,No,No,Yes,Female,No,1.0247257156343352,No,0.0,-0.7263306493603373,0.50737872855355,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.7534274475868629,-0.8071339343590247,-1.511364155853715,-1.78640131376842,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,10.0,0.0,-0.5250000000000004,1
Married,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,12th year—not completed,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Machine Operators,Armed Forces,Yes,No,No,Yes,Female,No,2.1339467985720155,No,0.0,-0.09254627208812184,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.12298238836154035,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Dropout,12.0,0.0,-0.5250000000000004,1
Married,Technological specialization diploma holders,-0.6191763250376455,Agronomy,Daytime,Technological specialization course,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Administrative Staff,No,No,No,Yes,Female,No,2.1339467985720155,No,0.0,-0.09254627208812184,-0.03717330810848436,0.5195687010955878,1.0075535035115502,0.0,0.0,-0.12298238836154035,0.2796901489172879,0.546584451562978,1.2976180333712612,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,Graduate,12.0,12.0,0.8333333333333339,0
Legally Separated,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Secondary Education,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,Yes,2.1339467985720155,No,0.0,-0.09254627208812184,0.50737872855355,0.1527362827031716,0.42997650579049673,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.2854270681561867,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,Graduate,12.0,11.0,-0.5,0
Divorced,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Basic education 3rd cycle,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Technicians & Professionals,No,No,No,Yes,Female,Yes,1.2095958961239486,No,0.0,-0.09254627208812184,0.7796547468845673,-0.21409613568924468,-0.03930480485785987,0.0,0.0,-0.12298238836154035,0.2796901489172879,0.2035930169935292,-0.4484113816247426,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Graduate,12.0,9.0,-1.3499999999999996,0
Single,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,2.1339467985720155,No,0.0,-0.09254627208812184,-0.03717330810848436,0.5195687010955878,-0.4363889907910842,0.0,0.0,-0.12298238836154035,-0.2637218927208684,0.546584451562978,-0.030882608473524406,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Graduate,12.0,12.0,0.6666666666666661,0
Single,2nd phase—general contingent,2.102099317686916,Social Service,Daytime,Secondary education,Portuguese,Secondary Education,Higher Education Degree,Administrative Staff,Scientific Specialists,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0.0,-0.09254627208812184,-0.03717330810848436,-0.21409613568924468,-0.03930480485785987,0.0,0.0,-0.12298238836154035,0.007984128098209756,-0.13939841757591964,0.2537961004932154,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Dropout,12.0,8.0,0.5,0
Single,Over 23 years old,-0.6191763250376455,Nursing,Daytime,Basic education 3rd cycle,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,No,No,No,No,Female,Yes,2.1339467985720155,No,0.0,0.5412381051840937,1.596482801877619,-0.580928554081661,-0.1476004919305575,0.0,0.0,0.5074626708637822,0.2796901489172879,-0.8253812867148174,-0.41045422042917745,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Dropout,14.0,5.0,-1.0,0
Divorced,Over 23 years old,-0.6191763250376455,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,2.1339467985720155,No,0.0,-0.7263306493603373,1.596482801877619,-0.9477609724740772,-0.7973746143667432,0.0,0.0,-0.7534274475868629,-0.2637218927208684,-0.4823898521453685,-0.09414454379946635,0.0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Enrolled,10.0,5.0,1.333333333333334,0
Single,Over 23 years old,-0.6191763250376455,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.6549853546551084,No,0.0,0.5412381051840937,-0.30944932643950157,0.5195687010955878,0.8054015543091811,0.0,0.0,0.5074626708637822,-0.2637218927208684,0.546584451562978,0.804174937828912,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Graduate,14.0,12.0,0.0,0
Single,Holders of other higher courses,-0.6191763250376455,Veterinary Nursing,Daytime,Higher education—degree,Portuguese,General commerce course,Complementary High School Course,Administrative Staff,Other Situation,Yes,No,No,Yes,Female,No,1.7642064375927886,No,0.0,-0.7263306493603373,-0.03717330810848436,-1.3145933908664935,0.9353563787964186,0.0,0.0,-0.7534274475868629,1.0948082113745223,-1.511364155853715,-1.78640131376842,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Dropout,10.0,1.0,-7.125000000000001,0
Married,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Machine Operators,No,No,Yes,Yes,Female,No,2.1339467985720155,No,0.0,1.1750224824563091,1.0519307652155845,0.8864011194880042,-0.2017483354669063,0.0,0.0,0.5074626708637822,0.5513961697363661,0.546584451562978,0.22216513283024406,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,Enrolled,15.0,13.0,0.7916666666666661,0
Single,Over 23 years old,-0.6191763250376455,Veterinary Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Other Admin Support,Subsistence Farmers,Yes,No,Yes,Yes,Female,No,1.0247257156343352,No,0.0,-0.09254627208812184,2.141034838539653,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.12298238836154035,-0.5354279135399466,-1.511364155853715,-1.78640131376842,0.0,-1.0009723271182625,0.12438647318417584,1.545606837207885,Enrolled,12.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,-0.6191763250376455,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Student,Student,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0.0,-0.09254627208812184,0.50737872855355,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.12298238836154035,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,12.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,2.102099317686916,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0.0,-0.7263306493603373,0.23510271022253285,-1.3145933908664935,-0.3641918660759527,0.0,0.0,-0.7534274475868629,0.2796901489172879,-0.8253812867148174,0.3486890034821286,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Enrolled,10.0,3.0,1.5,0
Single,1st phase—general contingent,-0.6191763250376455,Basic Education,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,-0.6391059087721851,No,0.0,0.5412381051840937,0.50737872855355,0.5195687010955878,0.5021736305056282,0.0,0.0,0.5074626708637822,-0.2637218927208684,0.8895758861324269,0.6469238414472849,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,14.0,13.0,0.2857142857142865,0
Married,Holders of other higher courses,-0.6191763250376455,Advertising and Marketing Management,Daytime,Higher education—degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,1.7642064375927886,No,0.0,2.44259123700074,1.868758820208636,1.2532335378804205,0.7620832794801023,0.0,0.0,1.1379077300891045,0.5513961697363661,1.2325673207018757,1.3397926569218892,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,Graduate,18.0,16.0,1.511111111111111,0
Married,Over 23 years old,-0.6191763250376455,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,1.5793362571031753,No,0.0,-0.7263306493603373,-0.03717330810848436,-0.580928554081661,-0.3641918660759527,0.0,0.0,-0.7534274475868629,0.2796901489172879,-0.8253812867148174,-0.030882608473524406,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,10.0,5.0,0.5,0
Single,Over 23 years old,-0.6191763250376455,Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Service/Sales/Security,Yes,No,No,Yes,Female,No,2.1339467985720155,No,0.0,1.1750224824563091,0.7796547468845673,0.8864011194880042,-0.05848861228216677,0.0,0.0,1.1379077300891045,0.8231021905554442,0.8895758861324269,0.047200694557352374,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Enrolled,16.0,14.0,0.0,0
Single,1st phase—general contingent,1.5578441891420036,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Technicians & Professionals,Yes,No,No,Yes,Female,No,-0.4542357282825717,No,0.0,2.44259123700074,1.0519307652155845,2.1703145838614613,0.6104693175783258,0.0,0.0,2.3987978485397496,1.6382202530126786,2.261541624410222,1.0445702920674926,0.0,-1.0009723271182625,0.12438647318417584,1.545606837207885,Graduate,20.0,21.5,1.083333333333334,0
Single,Over 23 years old,-0.6191763250376455,Nursing,Daytime,Basic education 3rd cycle,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,1.0247257156343352,No,0.0,0.5412381051840937,1.868758820208636,-1.3145933908664935,-0.4724875531486503,0.0,0.0,0.5074626708637822,0.5513961697363661,-1.168372721284266,-0.6002400264070039,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,Dropout,14.0,2.0,-0.75,0
Single,Technological specialization diploma holders,-0.6191763250376455,Management (evening attendance),Evening,Technological specialization course,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Farmers/Ag Workers,No,No,No,Yes,Female,No,1.5793362571031753,No,0.0,-0.09254627208812184,-0.03717330810848436,0.5195687010955878,0.06899088221483775,0.0,0.0,0.5074626708637822,0.007984128098209756,0.8895758861324269,0.7011483574409494,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Enrolled,13.0,13.0,1.4285714285714288,0
Single,1st phase—general contingent,-0.6191763250376455,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Administrative Staff,Armed Forces,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0.0,-0.09254627208812184,-0.30944932643950157,0.5195687010955878,0.35777938107536444,0.0,0.0,-0.12298238836154035,0.007984128098209756,-0.13939841757591964,0.2537961004932154,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Enrolled,12.0,10.0,-0.4166666666666661,0
Divorced,Over 23 years old,-0.6191763250376455,Social Service (evening attendance),Evening,Basic education 3rd cycle,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Other Situation,Skilled Industry Workers,No,No,No,No,Female,No,1.5793362571031753,No,0.0,-0.09254627208812184,-0.03717330810848436,0.1527362827031716,-0.19091876675963637,0.0,0.0,-0.12298238836154035,0.2796901489172879,-0.4823898521453685,-0.2206684144513509,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Dropout,12.0,8.0,-0.40000000000000036,0
Single,1st phase—general contingent,1.5578441891420036,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Female,No,-0.6391059087721851,No,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.5021736305056282,0.0,0.0,-0.12298238836154035,0.007984128098209756,0.2035930169935292,0.3107318422865635,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,12.0,11.0,-0.5999999999999996,0
Single,1st phase—general contingent,-0.6191763250376455,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Administrative Staff,Yes,No,No,Yes,Female,Yes,-0.6391059087721851,No,0.0,-0.09254627208812184,-0.03717330810848436,0.5195687010955878,0.9353563787964186,0.0,0.0,-0.12298238836154035,0.007984128098209756,0.546584451562978,0.26735222949163184,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,12.0,12.0,-1.7142857142857135,0
Married,Over 23 years old,-0.6191763250376455,Social Service,Daytime,Basic education 3rd cycle,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,1.5793362571031753,No,0.0,-0.09254627208812184,0.7796547468845673,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.7534274475868629,0.5513961697363661,-1.511364155853715,-1.78640131376842,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Enrolled,11.0,0.0,-0.5250000000000004,1
Single,Holders of other higher courses,-0.6191763250376455,Veterinary Nursing,Daytime,Higher education—degree,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Armed Forces,No,No,No,Yes,Female,No,2.1339467985720155,No,0.0,-0.09254627208812184,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.12298238836154035,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,Dropout,12.0,0.0,-0.5250000000000004,1
Single,1st phase—special contingent (Madeira Island),-0.6191763250376455,Oral Hygiene,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,-0.8239760892617984,No,0.0,0.5412381051840937,-0.30944932643950157,0.8864011194880042,1.492305626598864,0.0,0.0,1.1379077300891045,0.007984128098209756,1.2325673207018757,1.7056575162235879,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,15.0,15.0,0.7892857142857128,0
Single,2nd phase—general contingent,0.46933393205217905,Tourism,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,-0.8239760892617984,No,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.5743707552207596,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.41195093880807054,0.0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,Graduate,12.0,12.0,-0.5,0
Single,1st phase—general contingent,-0.6191763250376455,Management,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Education 3rd Cycle,Technicians & Professionals,Technicians & Professionals,No,No,Yes,Yes,Male,No,-0.6391059087721851,No,0.0,-0.7263306493603373,-0.30944932643950157,0.1527362827031716,0.7620832794801023,0.0,0.0,-0.7534274475868629,0.8231021905554442,0.2035930169935292,0.4752128741340132,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,10.0,10.0,-0.7666666666666657,0
Single,2nd phase—general contingent,0.46933393205217905,Journalism and Communication,Daytime,Secondary education,Portuguese,Higher Education Degree,Doctorate,Student,Scientific Specialists,Yes,No,No,No,Male,Yes,-0.08449536730334498,No,0.0,-1.3601150266325528,-0.03717330810848436,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-1.3838725068121853,0.007984128098209756,-1.511364155853715,-1.78640131376842,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,8.0,0.0,-0.5250000000000004,1
Married,Change in course,-0.6191763250376455,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,No,No,No,Yes,Male,No,1.7642064375927886,No,0.0,2.44259123700074,1.0519307652155845,1.9868983746652529,-0.19091876675963637,0.0,0.0,1.768352789314427,0.2796901489172879,-0.13939841757591964,-0.030882608473524406,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Graduate,19.0,14.0,0.09999999999999964,0
Single,Over 23 years old,-0.6191763250376455,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Higher Education Degree,Unskilled Workers,Scientific Specialists,No,No,No,Yes,Male,No,2.1339467985720155,No,0.0,-0.7263306493603373,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.7534274475868629,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,Dropout,10.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,-0.6191763250376455,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,1.394466076613562,No,0.0,-0.7263306493603373,-0.30944932643950157,0.1527362827031716,-0.3641918660759527,0.0,0.0,-0.7534274475868629,-0.8071339343590247,0.2035930169935292,0.007074552722040762,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Graduate,10.0,10.0,0.5999999999999996,0
Married,Over 23 years old,-0.6191763250376455,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,Yes,No,Male,No,2.1339467985720155,No,0.0,-0.7263306493603373,0.23510271022253285,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.7534274475868629,0.8231021905554442,-1.511364155853715,-1.78640131376842,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Dropout,10.0,0.0,-0.5250000000000004,1
Single,Technological specialization diploma holders,-0.6191763250376455,Agronomy,Daytime,Technological specialization course,Portuguese,Secondary Education,Basic Education 3rd Cycle,Administrative Staff,Machine Operators,No,No,No,Yes,Male,No,-0.4542357282825717,No,0.0,-0.09254627208812184,-0.30944932643950157,0.5195687010955878,0.749706629528937,0.0,0.0,-0.12298238836154035,-0.5354279135399466,0.546584451562978,0.41195093880807054,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,12.0,12.0,-0.9047619047619051,0
Single,3rd phase—general contingent,2.102099317686916,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Legislative/Executive Officers,Armed Forces,No,No,No,Yes,Female,No,-0.6391059087721851,No,0.0,0.5412381051840937,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,1.1379077300891045,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Dropout,15.0,0.0,-0.5250000000000004,1
Single,Transfer,-0.6191763250376455,Informatics Engineering,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Unskilled Workers,Yes,No,No,Yes,Male,No,0.6549853546551084,No,0.0,2.44259123700074,1.596482801877619,-0.21409613568924468,-0.2558961790032551,0.0,0.0,2.3987978485397496,0.8231021905554442,-0.13939841757591964,0.1589031975043021,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,20.0,8.0,0.75,0
Single,2nd phase—general contingent,2.102099317686916,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Other Situation,Yes,No,No,Yes,Male,No,-0.6391059087721851,No,0.0,-0.7263306493603373,-0.5817253447705187,-0.580928554081661,0.6465678799358919,0.0,0.0,-0.7534274475868629,-0.8071339343590247,-1.168372721284266,-0.2206684144513509,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,10.0,4.0,-2.333333333333334,0
Single,2nd phase—general contingent,-0.6191763250376455,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,Yes,-0.6391059087721851,No,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.06899088221483775,0.0,0.0,-0.12298238836154035,-0.2637218927208684,0.546584451562978,0.03237932685241754,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,12.0,12.0,-0.3333333333333339,0
Single,1st phase—general contingent,1.5578441891420036,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Unskilled Workers,Administrative Staff,Yes,No,No,Yes,Male,No,-0.6391059087721851,No,0.0,-0.09254627208812184,-0.5817253447705187,0.5195687010955878,0.285582256360233,0.0,0.0,-0.12298238836154035,-0.2637218927208684,0.2035930169935292,0.5384748094599552,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,12.0,11.0,0.5,0
Single,1st phase—general contingent,-0.6191763250376455,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Male,Yes,-0.6391059087721851,No,0.0,-0.7263306493603373,-0.5817253447705187,0.1527362827031716,0.588810180163786,0.0,0.0,-0.7534274475868629,-0.5354279135399466,0.2035930169935292,0.41195093880807054,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,10.0,10.0,-0.5333333333333332,0
